date_county,Daily Max 1-hour SO2 Concentration,DAILY_AQI_VALUE
"07/14/2017, Cuyahoga",1.0,1
"07/15/2017, Cuyahoga",3.0,4
"07/16/2017, Cuyahoga",2.0,3
"07/17/2017, Cuyahoga",3.0,4
"07/18/2017, Cuyahoga",3.0,4
"07/19/2017, Cuyahoga",6.0,9
"07/20/2017, Cuyahoga",5.0,7
"07/21/2017, Cuyahoga",6.0,9
"07/22/2017, Cuyahoga",5.0,7
"07/23/2017, Cuyahoga",3.0,4
"07/24/2017, Cuyahoga",2.0,3
"07/25/2017, Cuyahoga",2.0,3
"07/26/2017, Cuyahoga",2.0,3
"07/27/2017, Cuyahoga",6.0,9
"07/28/2017, Cuyahoga",17.0,24
"07/29/2017, Cuyahoga",6.0,9
"07/30/2017, Cuyahoga",10.0,14
"07/31/2017, Cuyahoga",7.0,10
"08/01/2017, Cuyahoga",7.0,10
"08/02/2017, Cuyahoga",11.0,16
"08/03/2017, Cuyahoga",5.0,7
"08/04/2017, Cuyahoga",3.0,4
"08/05/2017, Cuyahoga",2.0,3
"08/06/2017, Cuyahoga",3.0,4
"08/07/2017, Cuyahoga",4.0,6
"08/08/2017, Cuyahoga",2.0,3
"08/09/2017, Cuyahoga",4.0,6
"08/10/2017, Cuyahoga",3.0,4
"08/11/2017, Cuyahoga",2.0,3
"08/12/2017, Cuyahoga",2.0,3
"08/13/2017, Cuyahoga",3.0,4
"08/14/2017, Cuyahoga",4.0,6
"08/15/2017, Cuyahoga",5.0,7
"08/16/2017, Cuyahoga",7.0,10
"08/17/2017, Cuyahoga",3.0,4
"08/18/2017, Cuyahoga",5.0,7
"08/19/2017, Cuyahoga",5.0,7
"08/20/2017, Cuyahoga",5.0,7
"08/21/2017, Cuyahoga",5.0,7
"08/22/2017, Cuyahoga",3.0,4
"08/23/2017, Cuyahoga",2.0,3
"08/24/2017, Cuyahoga",5.0,7
"08/25/2017, Cuyahoga",4.0,6
"08/26/2017, Cuyahoga",0.0,0
"08/27/2017, Cuyahoga",2.0,3
"08/28/2017, Cuyahoga",0.0,0
"08/29/2017, Cuyahoga",1.0,1
"08/30/2017, Cuyahoga",2.0,3
"08/31/2017, Cuyahoga",2.0,3
"09/01/2017, Cuyahoga",0.0,0
"09/02/2017, Cuyahoga",0.0,0
"09/03/2017, Cuyahoga",0.0,0
"09/04/2017, Cuyahoga",1.0,1
"09/05/2017, Cuyahoga",2.0,3
"09/06/2017, Cuyahoga",2.0,3
"09/07/2017, Cuyahoga",0.0,0
"09/08/2017, Cuyahoga",0.0,0
"09/09/2017, Cuyahoga",0.0,0
"09/10/2017, Cuyahoga",0.0,0
"09/11/2017, Cuyahoga",2.0,3
"09/12/2017, Cuyahoga",12.0,17
"09/13/2017, Cuyahoga",7.0,10
"09/14/2017, Cuyahoga",2.0,3
"09/15/2017, Cuyahoga",3.0,4
"09/16/2017, Cuyahoga",8.0,11
"09/17/2017, Cuyahoga",4.0,6
"09/18/2017, Cuyahoga",8.0,11
"09/19/2017, Cuyahoga",5.0,7
"09/20/2017, Cuyahoga",6.0,9
"09/21/2017, Cuyahoga",7.0,10
"09/22/2017, Cuyahoga",6.0,9
"09/23/2017, Cuyahoga",11.0,16
"09/24/2017, Cuyahoga",7.0,10
"09/25/2017, Cuyahoga",8.0,11
"09/26/2017, Cuyahoga",7.0,10
"09/27/2017, Cuyahoga",8.0,11
"09/28/2017, Cuyahoga",1.0,1
"09/29/2017, Cuyahoga",4.0,6
"09/30/2017, Cuyahoga",0.0,0
"10/01/2017, Cuyahoga",4.0,6
"10/02/2017, Cuyahoga",4.0,6
"10/03/2017, Cuyahoga",1.0,1
"10/04/2017, Cuyahoga",1.0,1
"10/05/2017, Cuyahoga",2.0,3
"10/06/2017, Cuyahoga",3.0,4
"10/07/2017, Cuyahoga",3.0,4
"10/08/2017, Cuyahoga",2.0,3
"10/09/2017, Cuyahoga",4.0,6
"10/10/2017, Cuyahoga",6.0,9
"10/11/2017, Cuyahoga",3.0,4
"10/12/2017, Cuyahoga",2.0,3
"10/13/2017, Cuyahoga",4.0,6
"10/14/2017, Cuyahoga",2.0,3
"10/15/2017, Cuyahoga",1.0,1
"10/16/2017, Cuyahoga",1.0,1
"10/17/2017, Cuyahoga",0.0,0
"10/18/2017, Cuyahoga",1.0,1
"10/19/2017, Cuyahoga",2.0,3
"10/20/2017, Cuyahoga",3.0,4
"10/21/2017, Cuyahoga",3.0,4
"10/22/2017, Cuyahoga",5.0,7
"10/23/2017, Cuyahoga",4.0,6
"10/24/2017, Cuyahoga",2.0,3
"10/25/2017, Cuyahoga",2.0,3
"10/26/2017, Cuyahoga",2.0,3
"10/27/2017, Cuyahoga",1.0,1
"10/28/2017, Cuyahoga",1.0,1
"10/29/2017, Cuyahoga",1.0,1
"10/30/2017, Cuyahoga",1.0,1
"10/31/2017, Cuyahoga",0.0,0
"11/01/2017, Cuyahoga",1.0,1
"11/02/2017, Cuyahoga",1.0,1
"11/03/2017, Cuyahoga",1.0,1
"11/04/2017, Cuyahoga",1.0,1
"11/05/2017, Cuyahoga",1.0,1
"11/06/2017, Cuyahoga",1.0,1
"11/07/2017, Cuyahoga",1.0,1
"11/08/2017, Cuyahoga",3.0,4
"11/09/2017, Cuyahoga",2.0,3
"11/10/2017, Cuyahoga",0.0,0
"11/11/2017, Cuyahoga",0.0,0
"11/12/2017, Cuyahoga",2.0,3
"11/13/2017, Cuyahoga",2.0,3
"11/14/2017, Cuyahoga",1.0,1
"11/15/2017, Cuyahoga",1.0,1
"11/16/2017, Cuyahoga",0.0,0
"11/17/2017, Cuyahoga",0.0,0
"11/18/2017, Cuyahoga",3.0,4
"11/19/2017, Cuyahoga",1.0,1
"11/20/2017, Cuyahoga",0.0,0
"11/21/2017, Cuyahoga",0.0,0
"11/22/2017, Cuyahoga",0.0,0
"11/23/2017, Cuyahoga",0.0,0
"11/24/2017, Cuyahoga",0.0,0
"11/25/2017, Cuyahoga",0.0,0
"11/26/2017, Cuyahoga",0.0,0
"11/27/2017, Cuyahoga",4.0,6
"11/28/2017, Cuyahoga",1.0,1
"11/29/2017, Cuyahoga",0.0,0
"11/30/2017, Cuyahoga",17.0,24
"12/01/2017, Cuyahoga",4.0,6
"12/02/2017, Cuyahoga",1.0,1
"12/03/2017, Cuyahoga",5.0,7
"12/04/2017, Cuyahoga",5.0,7
"12/05/2017, Cuyahoga",0.0,0
"12/06/2017, Cuyahoga",0.0,0
"12/07/2017, Cuyahoga",0.0,0
"12/08/2017, Cuyahoga",0.0,0
"12/09/2017, Cuyahoga",0.0,0
"12/10/2017, Cuyahoga",0.0,0
"12/11/2017, Cuyahoga",0.0,0
"12/12/2017, Cuyahoga",1.0,1
"12/13/2017, Cuyahoga",2.0,3
"12/14/2017, Cuyahoga",1.0,1
"12/15/2017, Cuyahoga",1.0,1
"12/16/2017, Cuyahoga",4.0,6
"12/17/2017, Cuyahoga",0.0,0
"12/18/2017, Cuyahoga",0.0,0
"12/19/2017, Cuyahoga",0.0,0
"12/20/2017, Cuyahoga",0.0,0
"12/21/2017, Cuyahoga",0.0,0
"12/22/2017, Cuyahoga",3.0,4
"12/23/2017, Cuyahoga",0.0,0
"12/24/2017, Cuyahoga",0.0,0
"12/25/2017, Cuyahoga",0.0,0
"12/26/2017, Cuyahoga",0.0,0
"12/27/2017, Cuyahoga",0.0,0
"12/28/2017, Cuyahoga",1.0,1
"12/29/2017, Cuyahoga",1.0,1
"12/30/2017, Cuyahoga",2.0,3
"12/31/2017, Cuyahoga",1.0,1
"01/01/2017, Lake",5.0,7
"01/02/2017, Lake",2.0,3
"01/03/2017, Lake",2.0,3
"01/04/2017, Lake",2.0,3
"01/05/2017, Lake",2.0,3
"01/06/2017, Lake",5.0,7
"01/07/2017, Lake",5.0,7
"01/08/2017, Lake",2.0,3
"01/09/2017, Lake",3.0,4
"01/10/2017, Lake",3.0,4
"01/11/2017, Lake",3.0,4
"01/12/2017, Lake",2.0,3
"01/13/2017, Lake",3.0,4
"01/14/2017, Lake",2.0,3
"01/15/2017, Lake",3.0,4
"01/16/2017, Lake",4.0,6
"01/17/2017, Lake",2.0,3
"01/18/2017, Lake",2.0,3
"01/19/2017, Lake",2.0,3
"01/20/2017, Lake",3.0,4
"01/21/2017, Lake",2.0,3
"01/22/2017, Lake",2.0,3
"01/23/2017, Lake",2.0,3
"01/24/2017, Lake",2.0,3
"01/25/2017, Lake",3.0,4
"01/26/2017, Lake",2.0,3
"01/27/2017, Lake",2.0,3
"01/28/2017, Lake",2.0,3
"01/29/2017, Lake",3.0,4
"01/30/2017, Lake",2.0,3
"01/31/2017, Lake",2.0,3
"02/01/2017, Lake",2.0,3
"02/02/2017, Lake",2.0,3
"02/03/2017, Lake",2.0,3
"02/04/2017, Lake",3.0,4
"02/05/2017, Lake",3.0,4
"02/06/2017, Lake",4.0,6
"02/07/2017, Lake",2.0,3
"02/08/2017, Lake",2.0,3
"02/09/2017, Lake",2.0,3
"02/10/2017, Lake",3.0,4
"02/11/2017, Lake",3.0,4
"02/12/2017, Lake",2.0,3
"02/13/2017, Lake",2.0,3
"02/14/2017, Lake",3.0,4
"02/15/2017, Lake",2.0,3
"02/16/2017, Lake",2.0,3
"02/17/2017, Lake",3.0,4
"02/18/2017, Lake",3.0,4
"02/19/2017, Lake",3.0,4
"02/20/2017, Lake",2.0,3
"02/21/2017, Lake",4.0,6
"02/22/2017, Lake",3.0,4
"02/23/2017, Lake",2.0,3
"02/24/2017, Lake",2.0,3
"02/25/2017, Lake",2.0,3
"02/26/2017, Lake",2.0,3
"02/27/2017, Lake",3.0,4
"02/28/2017, Lake",3.0,4
"03/01/2017, Lake",2.0,3
"03/02/2017, Lake",2.0,3
"03/03/2017, Lake",3.0,4
"03/04/2017, Lake",2.0,3
"03/05/2017, Lake",3.0,4
"03/06/2017, Lake",4.0,6
"03/07/2017, Lake",2.0,3
"03/08/2017, Lake",2.0,3
"03/09/2017, Lake",2.0,3
"03/10/2017, Lake",2.0,3
"03/11/2017, Lake",2.0,3
"03/12/2017, Lake",2.0,3
"03/13/2017, Lake",2.0,3
"03/14/2017, Lake",3.0,4
"03/15/2017, Lake",3.0,4
"03/16/2017, Lake",2.0,3
"03/17/2017, Lake",0.0,0
"03/18/2017, Lake",0.0,0
"03/19/2017, Lake",0.0,0
"03/20/2017, Lake",0.0,0
"03/21/2017, Lake",0.0,0
"03/22/2017, Lake",0.0,0
"03/23/2017, Lake",0.0,0
"03/24/2017, Lake",0.0,0
"03/25/2017, Lake",0.0,0
"03/26/2017, Lake",0.0,0
"03/27/2017, Lake",0.0,0
"03/28/2017, Lake",0.0,0
"03/29/2017, Lake",0.0,0
"03/30/2017, Lake",0.0,0
"03/31/2017, Lake",0.0,0
"04/01/2017, Lake",0.0,0
"04/02/2017, Lake",3.0,4
"04/03/2017, Lake",1.0,1
"04/04/2017, Lake",0.0,0
"04/05/2017, Lake",0.0,0
"04/06/2017, Lake",0.0,0
"04/07/2017, Lake",0.0,0
"04/08/2017, Lake",0.0,0
"04/09/2017, Lake",0.0,0
"04/10/2017, Lake",0.0,0
"04/11/2017, Lake",0.0,0
"04/12/2017, Lake",0.0,0
"04/13/2017, Lake",0.0,0
"04/14/2017, Lake",0.0,0
"04/15/2017, Lake",0.0,0
"04/16/2017, Lake",0.0,0
"04/17/2017, Lake",0.0,0
"04/18/2017, Lake",0.0,0
"04/19/2017, Lake",0.0,0
"04/20/2017, Lake",0.0,0
"04/21/2017, Lake",0.0,0
"04/22/2017, Lake",0.0,0
"04/23/2017, Lake",0.0,0
"04/24/2017, Lake",0.0,0
"04/25/2017, Lake",0.0,0
"04/26/2017, Lake",0.0,0
"04/27/2017, Lake",0.0,0
"04/28/2017, Lake",0.0,0
"04/29/2017, Lake",0.0,0
"04/30/2017, Lake",0.0,0
"05/01/2017, Lake",0.0,0
"05/02/2017, Lake",0.0,0
"05/03/2017, Lake",0.0,0
"05/04/2017, Lake",0.0,0
"05/05/2017, Lake",0.0,0
"05/06/2017, Lake",0.0,0
"05/07/2017, Lake",0.0,0
"05/08/2017, Lake",2.0,3
"05/09/2017, Lake",5.0,7
"05/10/2017, Lake",6.0,9
"05/11/2017, Lake",0.0,0
"05/12/2017, Lake",0.0,0
"05/13/2017, Lake",0.0,0
"05/14/2017, Lake",0.0,0
"05/15/2017, Lake",0.0,0
"05/16/2017, Lake",1.0,1
"05/17/2017, Lake",0.0,0
"05/18/2017, Lake",0.0,0
"05/19/2017, Lake",0.0,0
"05/20/2017, Lake",0.0,0
"05/21/2017, Lake",0.0,0
"05/22/2017, Lake",0.0,0
"05/23/2017, Lake",0.0,0
"05/24/2017, Lake",0.0,0
"05/25/2017, Lake",0.0,0
"05/26/2017, Lake",1.0,1
"05/27/2017, Lake",0.0,0
"05/28/2017, Lake",0.0,0
"05/29/2017, Lake",0.0,0
"05/30/2017, Lake",0.0,0
"05/31/2017, Lake",0.0,0
"06/01/2017, Lake",0.0,0
"06/02/2017, Lake",0.0,0
"06/03/2017, Lake",0.0,0
"06/04/2017, Lake",0.0,0
"06/05/2017, Lake",0.0,0
"06/06/2017, Lake",0.0,0
"06/07/2017, Lake",0.0,0
"06/08/2017, Lake",0.0,0
"06/09/2017, Lake",0.0,0
"06/10/2017, Lake",0.0,0
"06/11/2017, Lake",0.0,0
"06/12/2017, Lake",0.0,0
"06/13/2017, Lake",1.0,1
"06/14/2017, Lake",0.0,0
"06/15/2017, Lake",0.0,0
"06/16/2017, Lake",0.0,0
"06/17/2017, Lake",0.0,0
"06/18/2017, Lake",0.0,0
"06/19/2017, Lake",0.0,0
"06/20/2017, Lake",0.0,0
"06/21/2017, Lake",1.0,1
"06/22/2017, Lake",0.0,0
"06/23/2017, Lake",0.0,0
"06/24/2017, Lake",0.0,0
"06/25/2017, Lake",0.0,0
"06/26/2017, Lake",0.0,0
"06/27/2017, Lake",0.0,0
"06/28/2017, Lake",0.0,0
"06/29/2017, Lake",1.0,1
"06/30/2017, Lake",0.0,0
"07/01/2017, Lake",0.0,0
"07/02/2017, Lake",0.0,0
"07/03/2017, Lake",0.0,0
"07/04/2017, Lake",0.0,0
"07/05/2017, Lake",0.0,0
"07/06/2017, Lake",0.0,0
"07/07/2017, Lake",0.0,0
"07/08/2017, Lake",0.0,0
"07/09/2017, Lake",0.0,0
"07/10/2017, Lake",0.0,0
"07/11/2017, Lake",0.0,0
"07/12/2017, Lake",0.0,0
"07/13/2017, Lake",0.0,0
"07/14/2017, Lake",0.0,0
"07/15/2017, Lake",2.0,3
"07/16/2017, Lake",0.0,0
"07/17/2017, Lake",0.0,0
"07/18/2017, Lake",0.0,0
"07/19/2017, Lake",0.0,0
"07/20/2017, Lake",0.0,0
"07/21/2017, Lake",0.0,0
"07/22/2017, Lake",0.0,0
"07/23/2017, Lake",0.0,0
"07/24/2017, Lake",0.0,0
"07/25/2017, Lake",0.0,0
"07/26/2017, Lake",0.0,0
"07/27/2017, Lake",0.0,0
"07/28/2017, Lake",0.0,0
"07/29/2017, Lake",0.0,0
"07/30/2017, Lake",0.0,0
"07/31/2017, Lake",0.0,0
"08/01/2017, Lake",0.0,0
"08/02/2017, Lake",0.0,0
"08/03/2017, Lake",0.0,0
"08/04/2017, Lake",0.0,0
"08/05/2017, Lake",0.0,0
"08/06/2017, Lake",0.0,0
"08/07/2017, Lake",0.0,0
"08/08/2017, Lake",1.0,1
"08/09/2017, Lake",0.0,0
"08/10/2017, Lake",1.0,1
"08/11/2017, Lake",0.0,0
"08/12/2017, Lake",0.0,0
"08/13/2017, Lake",0.0,0
"08/14/2017, Lake",2.0,3
"08/15/2017, Lake",0.0,0
"08/16/2017, Lake",0.0,0
"08/17/2017, Lake",0.0,0
"08/18/2017, Lake",0.0,0
"08/19/2017, Lake",1.0,1
"08/20/2017, Lake",1.0,1
"08/21/2017, Lake",1.0,1
"08/22/2017, Lake",2.0,3
"08/23/2017, Lake",0.0,0
"08/24/2017, Lake",0.0,0
"08/25/2017, Lake",0.0,0
"08/26/2017, Lake",0.0,0
"08/27/2017, Lake",0.0,0
"08/28/2017, Lake",0.0,0
"08/29/2017, Lake",0.0,0
"08/30/2017, Lake",0.0,0
"08/31/2017, Lake",0.0,0
"09/01/2017, Lake",0.0,0
"09/02/2017, Lake",0.0,0
"09/03/2017, Lake",0.0,0
"09/04/2017, Lake",0.0,0
"09/05/2017, Lake",0.0,0
"09/06/2017, Lake",0.0,0
"09/07/2017, Lake",0.0,0
"09/08/2017, Lake",0.0,0
"09/09/2017, Lake",0.0,0
"09/10/2017, Lake",0.0,0
"09/11/2017, Lake",0.0,0
"09/12/2017, Lake",0.0,0
"09/13/2017, Lake",0.0,0
"09/14/2017, Lake",0.0,0
"09/15/2017, Lake",0.0,0
"09/16/2017, Lake",0.0,0
"09/17/2017, Lake",0.0,0
"09/18/2017, Lake",0.0,0
"09/19/2017, Lake",0.0,0
"09/20/2017, Lake",0.0,0
"09/21/2017, Lake",0.0,0
"09/22/2017, Lake",2.0,3
"09/23/2017, Lake",0.0,0
"09/24/2017, Lake",0.0,0
"09/25/2017, Lake",0.0,0
"09/26/2017, Lake",3.0,4
"09/27/2017, Lake",2.0,3
"09/28/2017, Lake",0.0,0
"09/29/2017, Lake",0.0,0
"09/30/2017, Lake",0.0,0
"10/01/2017, Lake",0.0,0
"10/02/2017, Lake",0.0,0
"10/03/2017, Lake",1.0,1
"10/04/2017, Lake",0.0,0
"10/05/2017, Lake",0.0,0
"10/06/2017, Lake",0.0,0
"10/07/2017, Lake",0.0,0
"10/08/2017, Lake",0.0,0
"10/09/2017, Lake",0.0,0
"10/10/2017, Lake",0.0,0
"10/11/2017, Lake",0.0,0
"10/12/2017, Lake",0.0,0
"10/13/2017, Lake",0.0,0
"10/14/2017, Lake",0.0,0
"10/15/2017, Lake",0.0,0
"10/16/2017, Lake",1.0,1
"10/17/2017, Lake",0.0,0
"10/18/2017, Lake",1.0,1
"10/19/2017, Lake",0.0,0
"10/20/2017, Lake",0.0,0
"10/21/2017, Lake",1.0,1
"10/22/2017, Lake",0.0,0
"10/23/2017, Lake",0.0,0
"10/24/2017, Lake",0.0,0
"10/25/2017, Lake",0.0,0
"10/26/2017, Lake",0.0,0
"10/27/2017, Lake",0.0,0
"10/28/2017, Lake",0.0,0
"10/29/2017, Lake",0.0,0
"10/30/2017, Lake",0.0,0
"10/31/2017, Lake",0.0,0
"11/01/2017, Lake",0.0,0
"11/02/2017, Lake",0.0,0
"11/03/2017, Lake",0.0,0
"11/04/2017, Lake",0.0,0
"11/05/2017, Lake",0.0,0
"11/06/2017, Lake",0.0,0
"11/07/2017, Lake",0.0,0
"11/08/2017, Lake",0.0,0
"11/09/2017, Lake",0.0,0
"11/10/2017, Lake",0.0,0
"11/11/2017, Lake",0.0,0
"11/12/2017, Lake",1.0,1
"11/13/2017, Lake",0.0,0
"11/14/2017, Lake",0.0,0
"11/15/2017, Lake",2.0,3
"11/16/2017, Lake",0.0,0
"11/17/2017, Lake",0.0,0
"11/18/2017, Lake",0.0,0
"11/19/2017, Lake",1.0,1
"11/20/2017, Lake",0.0,0
"11/21/2017, Lake",0.0,0
"11/22/2017, Lake",0.0,0
"11/23/2017, Lake",1.0,1
"11/24/2017, Lake",1.0,1
"11/25/2017, Lake",0.0,0
"11/26/2017, Lake",0.0,0
"11/27/2017, Lake",0.0,0
"11/28/2017, Lake",1.0,1
"11/29/2017, Lake",0.0,0
"11/30/2017, Lake",1.0,1
"12/01/2017, Lake",3.0,4
"12/02/2017, Lake",0.0,0
"12/03/2017, Lake",1.0,1
"12/04/2017, Lake",4.0,6
"12/05/2017, Lake",0.0,0
"12/06/2017, Lake",0.0,0
"12/07/2017, Lake",0.0,0
"12/08/2017, Lake",0.0,0
"12/09/2017, Lake",1.0,1
"12/10/2017, Lake",0.0,0
"12/11/2017, Lake",0.0,0
"12/12/2017, Lake",0.0,0
"12/13/2017, Lake",0.0,0
"12/14/2017, Lake",0.0,0
"12/15/2017, Lake",0.0,0
"12/16/2017, Lake",0.0,0
"12/17/2017, Lake",0.0,0
"12/18/2017, Lake",0.0,0
"12/19/2017, Lake",0.0,0
"12/20/2017, Lake",0.0,0
"12/21/2017, Lake",0.0,0
"12/22/2017, Lake",0.0,0
"12/23/2017, Lake",0.0,0
"12/24/2017, Lake",0.0,0
"12/25/2017, Lake",1.0,1
"12/26/2017, Lake",0.0,0
"12/27/2017, Lake",0.0,0
"12/28/2017, Lake",0.0,0
"12/29/2017, Lake",1.0,1
"12/30/2017, Lake",0.0,0
"12/31/2017, Lake",0.0,0
"01/01/2017, Lake",1.0,1
"01/02/2017, Lake",1.0,1
"01/03/2017, Lake",1.0,1
"01/04/2017, Lake",1.0,1
"01/05/2017, Lake",1.0,1
"01/06/2017, Lake",2.0,3
"01/07/2017, Lake",2.0,3
"01/08/2017, Lake",0.0,0
"01/09/2017, Lake",1.0,1
"01/10/2017, Lake",2.0,3
"01/11/2017, Lake",1.0,1
"01/12/2017, Lake",1.0,1
"01/13/2017, Lake",1.0,1
"01/14/2017, Lake",0.0,0
"01/15/2017, Lake",1.0,1
"01/16/2017, Lake",1.0,1
"01/17/2017, Lake",1.0,1
"01/18/2017, Lake",1.0,1
"01/19/2017, Lake",1.0,1
"01/20/2017, Lake",1.0,1
"01/21/2017, Lake",1.0,1
"01/22/2017, Lake",1.0,1
"01/23/2017, Lake",1.0,1
"01/24/2017, Lake",1.0,1
"01/25/2017, Lake",1.0,1
"01/26/2017, Lake",1.0,1
"01/27/2017, Lake",1.0,1
"01/28/2017, Lake",1.0,1
"01/29/2017, Lake",1.0,1
"01/30/2017, Lake",1.0,1
"01/31/2017, Lake",1.0,1
"02/01/2017, Lake",1.0,1
"02/02/2017, Lake",1.0,1
"02/03/2017, Lake",0.0,0
"02/04/2017, Lake",1.0,1
"02/05/2017, Lake",2.0,3
"02/06/2017, Lake",1.0,1
"02/07/2017, Lake",1.0,1
"02/08/2017, Lake",1.0,1
"02/09/2017, Lake",1.0,1
"02/10/2017, Lake",1.0,1
"02/11/2017, Lake",1.0,1
"02/12/2017, Lake",1.0,1
"02/13/2017, Lake",1.0,1
"02/14/2017, Lake",1.0,1
"02/15/2017, Lake",1.0,1
"02/16/2017, Lake",1.0,1
"02/17/2017, Lake",1.0,1
"02/18/2017, Lake",2.0,3
"02/19/2017, Lake",2.0,3
"02/20/2017, Lake",1.0,1
"02/21/2017, Lake",2.0,3
"02/22/2017, Lake",1.0,1
"02/23/2017, Lake",1.0,1
"02/24/2017, Lake",1.0,1
"02/25/2017, Lake",1.0,1
"02/26/2017, Lake",1.0,1
"02/27/2017, Lake",1.0,1
"02/28/2017, Lake",1.0,1
"03/01/2017, Lake",1.0,1
"03/02/2017, Lake",1.0,1
"03/03/2017, Lake",1.0,1
"03/04/2017, Lake",0.0,0
"03/05/2017, Lake",2.0,3
"03/06/2017, Lake",2.0,3
"03/07/2017, Lake",1.0,1
"03/08/2017, Lake",1.0,1
"03/09/2017, Lake",1.0,1
"03/10/2017, Lake",1.0,1
"03/11/2017, Lake",1.0,1
"03/12/2017, Lake",1.0,1
"03/13/2017, Lake",0.0,0
"03/14/2017, Lake",0.0,0
"03/15/2017, Lake",1.0,1
"03/16/2017, Lake",1.0,1
"03/17/2017, Lake",1.0,1
"03/18/2017, Lake",1.0,1
"03/19/2017, Lake",0.0,0
"03/20/2017, Lake",1.0,1
"03/21/2017, Lake",1.0,1
"03/22/2017, Lake",0.0,0
"03/23/2017, Lake",2.0,3
"03/24/2017, Lake",1.0,1
"03/25/2017, Lake",1.0,1
"03/26/2017, Lake",1.0,1
"03/27/2017, Lake",1.0,1
"03/28/2017, Lake",1.0,1
"03/29/2017, Lake",1.0,1
"03/30/2017, Lake",1.0,1
"03/31/2017, Lake",1.0,1
"04/01/2017, Lake",1.0,1
"04/02/2017, Lake",1.0,1
"04/03/2017, Lake",4.0,6
"04/05/2017, Lake",2.0,3
"04/06/2017, Lake",1.0,1
"04/07/2017, Lake",1.0,1
"04/08/2017, Lake",2.0,3
"04/09/2017, Lake",1.0,1
"04/10/2017, Lake",1.0,1
"04/11/2017, Lake",1.0,1
"04/12/2017, Lake",0.0,0
"04/13/2017, Lake",0.0,0
"04/14/2017, Lake",0.0,0
"04/15/2017, Lake",1.0,1
"04/16/2017, Lake",1.0,1
"04/17/2017, Lake",1.0,1
"04/18/2017, Lake",0.0,0
"04/19/2017, Lake",1.0,1
"04/20/2017, Lake",1.0,1
"04/21/2017, Lake",1.0,1
"04/22/2017, Lake",1.0,1
"04/23/2017, Lake",0.0,0
"04/24/2017, Lake",0.0,0
"04/25/2017, Lake",1.0,1
"04/26/2017, Lake",1.0,1
"04/27/2017, Lake",1.0,1
"04/28/2017, Lake",1.0,1
"04/29/2017, Lake",1.0,1
"04/30/2017, Lake",1.0,1
"05/01/2017, Lake",1.0,1
"05/02/2017, Lake",1.0,1
"05/03/2017, Lake",1.0,1
"05/04/2017, Lake",1.0,1
"05/05/2017, Lake",1.0,1
"05/06/2017, Lake",1.0,1
"05/07/2017, Lake",1.0,1
"05/09/2017, Lake",6.0,9
"05/10/2017, Lake",0.0,0
"05/11/2017, Lake",1.0,1
"05/12/2017, Lake",0.0,0
"05/13/2017, Lake",3.0,4
"05/14/2017, Lake",1.0,1
"05/15/2017, Lake",1.0,1
"05/16/2017, Lake",2.0,3
"05/17/2017, Lake",1.0,1
"05/18/2017, Lake",1.0,1
"05/19/2017, Lake",1.0,1
"05/20/2017, Lake",1.0,1
"05/21/2017, Lake",1.0,1
"05/22/2017, Lake",1.0,1
"05/23/2017, Lake",1.0,1
"05/24/2017, Lake",1.0,1
"05/25/2017, Lake",1.0,1
"05/26/2017, Lake",2.0,3
"05/27/2017, Lake",1.0,1
"05/28/2017, Lake",1.0,1
"05/29/2017, Lake",1.0,1
"05/30/2017, Lake",1.0,1
"05/31/2017, Lake",1.0,1
"06/01/2017, Lake",1.0,1
"06/02/2017, Lake",1.0,1
"06/03/2017, Lake",2.0,3
"06/04/2017, Lake",1.0,1
"06/05/2017, Lake",1.0,1
"06/06/2017, Lake",1.0,1
"06/07/2017, Lake",1.0,1
"06/08/2017, Lake",1.0,1
"06/09/2017, Lake",1.0,1
"06/10/2017, Lake",1.0,1
"06/11/2017, Lake",1.0,1
"06/12/2017, Lake",9.0,13
"06/13/2017, Lake",1.0,1
"06/14/2017, Lake",1.0,1
"06/15/2017, Lake",2.0,3
"06/16/2017, Lake",1.0,1
"06/17/2017, Lake",1.0,1
"06/18/2017, Lake",1.0,1
"06/19/2017, Lake",1.0,1
"06/20/2017, Lake",2.0,3
"06/21/2017, Lake",2.0,3
"06/22/2017, Lake",1.0,1
"06/23/2017, Lake",1.0,1
"06/24/2017, Lake",1.0,1
"06/25/2017, Lake",1.0,1
"06/26/2017, Lake",1.0,1
"06/27/2017, Lake",1.0,1
"06/28/2017, Lake",1.0,1
"06/29/2017, Lake",2.0,3
"06/30/2017, Lake",1.0,1
"07/01/2017, Lake",1.0,1
"07/02/2017, Lake",1.0,1
"07/03/2017, Lake",1.0,1
"07/04/2017, Lake",1.0,1
"07/05/2017, Lake",1.0,1
"07/06/2017, Lake",1.0,1
"07/07/2017, Lake",1.0,1
"07/08/2017, Lake",1.0,1
"07/09/2017, Lake",1.0,1
"07/10/2017, Lake",1.0,1
"07/11/2017, Lake",1.0,1
"07/12/2017, Lake",11.0,16
"07/13/2017, Lake",0.0,0
"07/14/2017, Lake",0.0,0
"07/15/2017, Lake",1.0,1
"07/16/2017, Lake",1.0,1
"07/17/2017, Lake",1.0,1
"07/18/2017, Lake",0.0,0
"07/19/2017, Lake",48.0,66
"07/20/2017, Lake",51.0,70
"07/21/2017, Lake",5.0,7
"07/22/2017, Lake",0.0,0
